sample	vaf
TCGA-BH-A2L8-01A-11D-A18P-09	0.130434783
TCGA-BH-A2L8-01A-11D-A18P-09	0.114285714
TCGA-BH-A2L8-01A-11D-A18P-09	0.108108108
TCGA-BH-A2L8-01A-11D-A18P-09	0.166666667
TCGA-BH-A2L8-01A-11D-A18P-09	0.19047619
TCGA-BH-A2L8-01A-11D-A18P-09	0.34375
TCGA-BH-A2L8-01A-11D-A18P-09	0.161290323
TCGA-BH-A2L8-01A-11D-A18P-09	0.12244898
TCGA-BH-A2L8-01A-11D-A18P-09	0.205128205
TCGA-BH-A2L8-01A-11D-A18P-09	0.166666667
TCGA-BH-A2L8-01A-11D-A18P-09	0.182926829
TCGA-BH-A2L8-01A-11D-A18P-09	0.237288136
TCGA-BH-A2L8-01A-11D-A18P-09	0.171428571
TCGA-BH-A2L8-01A-11D-A18P-09	0.230769231
TCGA-BH-A2L8-01A-11D-A18P-09	0.137931034
TCGA-BH-A2L8-01A-11D-A18P-09	0.086956522
TCGA-BH-A2L8-01A-11D-A18P-09	0.095238095
TCGA-BH-A2L8-01A-11D-A18P-09	0.205882353
TCGA-BH-A2L8-01A-11D-A18P-09	0.2
TCGA-BH-A2L8-01A-11D-A18P-09	0.189655172
TCGA-BH-A2L8-01A-11D-A18P-09	0.051546392
TCGA-BH-A2L8-01A-11D-A18P-09	0.317460317
TCGA-BH-A2L8-01A-11D-A18P-09	0.318181818
TCGA-BH-A2L8-01A-11D-A18P-09	0.3125
TCGA-BH-A2L8-01A-11D-A18P-09	0.173076923
TCGA-BH-A2L8-01A-11D-A18P-09	0.085714286
TCGA-BH-A2L8-01A-11D-A18P-09	0.181818182
TCGA-BH-A2L8-01A-11D-A18P-09	0.146788991
TCGA-BH-A2L8-01A-11D-A18P-09	0.24
TCGA-BH-A2L8-01A-11D-A18P-09	0.240740741
TCGA-BH-A2L8-01A-11D-A18P-09	0.166666667
TCGA-BH-A2L8-01A-11D-A18P-09	0.16
TCGA-BH-A2L8-01A-11D-A18P-09	0.193548387
TCGA-BH-A2L8-01A-11D-A18P-09	0.2
TCGA-BH-A2L8-01A-11D-A18P-09	0.181818182
TCGA-BH-A2L8-01A-11D-A18P-09	0.158730159
TCGA-BH-A2L8-01A-11D-A18P-09	0.188405797
TCGA-BH-A2L8-01A-11D-A18P-09	0.144329897
TCGA-BH-A2L8-01A-11D-A18P-09	0.20610687
TCGA-BH-A2L8-01A-11D-A18P-09	0.214285714
TCGA-BH-A2L8-01A-11D-A18P-09	0.276315789
TCGA-BH-A2L8-01A-11D-A18P-09	0.130434783
TCGA-BH-A2L8-01A-11D-A18P-09	0.135135135
TCGA-BH-A2L8-01A-11D-A18P-09	0.122807018
TCGA-BH-A2L8-01A-11D-A18P-09	0.232142857
TCGA-BH-A2L8-01A-11D-A18P-09	0.375
TCGA-BH-A2L8-01A-11D-A18P-09	0.275
TCGA-BH-A2L8-01A-11D-A18P-09	0.096774194
TCGA-BH-A2L8-01A-11D-A18P-09	0.357142857
TCGA-BH-A2L8-01A-11D-A18P-09	0.12
TCGA-BH-A2L8-01A-11D-A18P-09	0.166666667
TCGA-BH-A2L8-01A-11D-A18P-09	0.25
TCGA-BH-A2L8-01A-11D-A18P-09	0.2
TCGA-BH-A2L8-01A-11D-A18P-09	0.290322581
TCGA-BH-A2L8-01A-11D-A18P-09	0.135135135
TCGA-BH-A2L8-01A-11D-A18P-09	0.166666667
TCGA-BH-A2L8-01A-11D-A18P-09	0.139534884
TCGA-BH-A2L8-01A-11D-A18P-09	0.24137931
TCGA-BH-A2L8-01A-11D-A18P-09	0.215384615
TCGA-BH-A2L8-01A-11D-A18P-09	0.227272727
TCGA-BH-A2L8-01A-11D-A18P-09	0.273584906
TCGA-BH-A2L8-01A-11D-A18P-09	0.1
TCGA-BH-A2L8-01A-11D-A18P-09	0.25
TCGA-BH-A2L8-01A-11D-A18P-09	0.2
TCGA-BH-A2L8-01A-11D-A18P-09	0.171052632
TCGA-BH-A2L8-01A-11D-A18P-09	0.164179104
TCGA-BH-A2L8-01A-11D-A18P-09	0.141025641
TCGA-BH-A2L8-01A-11D-A18P-09	0.211538462
TCGA-BH-A2L8-01A-11D-A18P-09	0.1
TCGA-BH-A2L8-01A-11D-A18P-09	0.183098592
TCGA-BH-A2L8-01A-11D-A18P-09	0.14516129
TCGA-BH-A2L8-01A-11D-A18P-09	0.103448276
TCGA-BH-A2L8-01A-11D-A18P-09	0.25
TCGA-BH-A2L8-01A-11D-A18P-09	0.153846154
TCGA-BH-A2L8-01A-11D-A18P-09	0.136363636
TCGA-BH-A2L8-01A-11D-A18P-09	0.150537634
TCGA-BH-A2L8-01A-11D-A18P-09	0.205128205
TCGA-BH-A2L8-01A-11D-A18P-09	0.08045977
TCGA-BH-A2L8-01A-11D-A18P-09	0.131147541
TCGA-BH-A2L8-01A-11D-A18P-09	0.153846154
TCGA-BH-A2L8-01A-11D-A18P-09	0.254901961
TCGA-BH-A2L8-01A-11D-A18P-09	0.142857143
TCGA-BH-A2L8-01A-11D-A18P-09	0.166666667
TCGA-BH-A2L8-01A-11D-A18P-09	0.12195122
TCGA-BH-A2L8-01A-11D-A18P-09	0.307692308
TCGA-BH-A2L8-01A-11D-A18P-09	0.169014085
TCGA-BH-A2L8-01A-11D-A18P-09	0.136363636
TCGA-BH-A2L8-01A-11D-A18P-09	0.291666667
TCGA-BH-A2L8-01A-11D-A18P-09	0.176470588
TCGA-BH-A2L8-01A-11D-A18P-09	0.222222222
TCGA-BH-A2L8-01A-11D-A18P-09	0.245283019
TCGA-BH-A2L8-01A-11D-A18P-09	0.2
TCGA-BH-A2L8-01A-11D-A18P-09	0.25
TCGA-BH-A2L8-01A-11D-A18P-09	0.07027027
TCGA-BH-A2L8-01A-11D-A18P-09	0.147058824
TCGA-BH-A2L8-01A-11D-A18P-09	0.186440678
TCGA-BH-A2L8-01A-11D-A18P-09	0.257142857
TCGA-BH-A2L8-01A-11D-A18P-09	0.224137931
TCGA-BH-A2L8-01A-11D-A18P-09	0.117647059
TCGA-BH-A2L8-01A-11D-A18P-09	0.03539823
TCGA-BH-A2L8-01A-11D-A18P-09	0.109756098
TCGA-BH-A2L8-01A-11D-A18P-09	0.24
TCGA-BH-A2L8-01A-11D-A18P-09	0.140625
TCGA-BH-A2L8-01A-11D-A18P-09	0.125
TCGA-BH-A2L8-01A-11D-A18P-09	0.06122449
TCGA-BH-A2L8-01A-11D-A18P-09	0.111111111
TCGA-BH-A2L8-01A-11D-A18P-09	0.333333333
TCGA-BH-A2L8-01A-11D-A18P-09	0.22972973
TCGA-BH-A2L8-01A-11D-A18P-09	0.254901961
TCGA-BH-A2L8-01A-11D-A18P-09	0.107142857
TCGA-BH-A2L8-01A-11D-A18P-09	0.125
TCGA-BH-A2L8-01A-11D-A18P-09	0.111111111
TCGA-BH-A2L8-01A-11D-A18P-09	0.178571429
TCGA-BH-A2L8-01A-11D-A18P-09	0.234375
TCGA-BH-A2L8-01A-11D-A18P-09	0.114754098
TCGA-BH-A2L8-01A-11D-A18P-09	0.172043011
TCGA-BH-A2L8-01A-11D-A18P-09	0.085106383
TCGA-BH-A2L8-01A-11D-A18P-09	0.084745763
TCGA-BH-A2L8-01A-11D-A18P-09	0.136363636
TCGA-BH-A2L8-01A-11D-A18P-09	0.159090909
TCGA-BH-A2L8-01A-11D-A18P-09	0.169811321
TCGA-BH-A2L8-01A-11D-A18P-09	0.135802469
TCGA-BH-A2L8-01A-11D-A18P-09	0.142857143
TCGA-BH-A2L8-01A-11D-A18P-09	0.323529412
TCGA-BH-A2L8-01A-11D-A18P-09	0.571428571
TCGA-BH-A2L8-01A-11D-A18P-09	0.129032258
TCGA-BH-A2L8-01A-11D-A18P-09	0.142857143
TCGA-BH-A2L8-01A-11D-A18P-09	0.097560976
TCGA-BH-A2L8-01A-11D-A18P-09	0.173913043
TCGA-BH-A2L8-01A-11D-A18P-09	0.067567568
TCGA-BH-A2L8-01A-11D-A18P-09	0.352941176
TCGA-BH-A2L8-01A-11D-A18P-09	0.211538462
TCGA-BH-A2L8-01A-11D-A18P-09	0.285714286
TCGA-BH-A2L8-01A-11D-A18P-09	0.179856115
TCGA-BH-A2L8-01A-11D-A18P-09	0.291666667
TCGA-BH-A2L8-01A-11D-A18P-09	0.272727273
TCGA-BH-A2L8-01A-11D-A18P-09	0.266666667
TCGA-BH-A2L8-01A-11D-A18P-09	0.212121212
TCGA-BH-A2L8-01A-11D-A18P-09	0.275862069
TCGA-BH-A2L8-01A-11D-A18P-09	0.28
TCGA-BH-A2L8-01A-11D-A18P-09	0.114285714
TCGA-BH-A2L8-01A-11D-A18P-09	0.235294118
TCGA-BH-A2L8-01A-11D-A18P-09	0.136363636
TCGA-BH-A2L8-01A-11D-A18P-09	0.352941176
TCGA-BH-A2L8-01A-11D-A18P-09	0.222222222
TCGA-BH-A2L8-01A-11D-A18P-09	0.3
TCGA-BH-A2L8-01A-11D-A18P-09	0.375
TCGA-BH-A2L8-01A-11D-A18P-09	0.236842105
TCGA-BH-A2L8-01A-11D-A18P-09	0.115384615
TCGA-BH-A2L8-01A-11D-A18P-09	0.3125
TCGA-BH-A2L8-01A-11D-A18P-09	0.204081633
TCGA-BH-A2L8-01A-11D-A18P-09	0.16
TCGA-BH-A2L8-01A-11D-A18P-09	0.179775281
TCGA-BH-A2L8-01A-11D-A18P-09	0.363636364
TCGA-BH-A2L8-01A-11D-A18P-09	0.066298343
TCGA-BH-A2L8-01A-11D-A18P-09	0.171875
TCGA-BH-A2L8-01A-11D-A18P-09	0.074074074
TCGA-BH-A2L8-01A-11D-A18P-09	0.074074074
TCGA-BH-A2L8-01A-11D-A18P-09	0.290322581
TCGA-BH-A2L8-01A-11D-A18P-09	0.230769231
TCGA-BH-A2L8-01A-11D-A18P-09	0.222222222
TCGA-BH-A2L8-01A-11D-A18P-09	0.117647059
TCGA-BH-A2L8-01A-11D-A18P-09	0.22875817
TCGA-BH-A2L8-01A-11D-A18P-09	0.195121951
TCGA-BH-A2L8-01A-11D-A18P-09	0.196721311
TCGA-BH-A2L8-01A-11D-A18P-09	0.15
TCGA-BH-A2L8-01A-11D-A18P-09	0.204545455
TCGA-BH-A2L8-01A-11D-A18P-09	0.14893617
TCGA-BH-A2L8-01A-11D-A18P-09	0.14516129
TCGA-BH-A2L8-01A-11D-A18P-09	0.147058824
TCGA-BH-A2L8-01A-11D-A18P-09	0.175438596
TCGA-BH-A2L8-01A-11D-A18P-09	0.177777778
TCGA-BH-A2L8-01A-11D-A18P-09	0.096774194
TCGA-BH-A2L8-01A-11D-A18P-09	0.069767442
TCGA-BH-A2L8-01A-11D-A18P-09	0.150684932
TCGA-BH-A2L8-01A-11D-A18P-09	0.142857143
TCGA-BH-A2L8-01A-11D-A18P-09	0.142857143
TCGA-BH-A2L8-01A-11D-A18P-09	0.206896552
TCGA-BH-A2L8-01A-11D-A18P-09	0.176470588
TCGA-BH-A2L8-01A-11D-A18P-09	0.189655172
TCGA-BH-A2L8-01A-11D-A18P-09	0.212121212
TCGA-BH-A2L8-01A-11D-A18P-09	0.087719298
TCGA-BH-A2L8-01A-11D-A18P-09	0.25
TCGA-BH-A2L8-01A-11D-A18P-09	0.164556962
TCGA-BH-A2L8-01A-11D-A18P-09	0.208333333
TCGA-BH-A2L8-01A-11D-A18P-09	0.196078431
TCGA-BH-A2L8-01A-11D-A18P-09	0.258064516
TCGA-BH-A2L8-01A-11D-A18P-09	0.086419753
TCGA-BH-A2L8-01A-11D-A18P-09	0.12195122
TCGA-BH-A2L8-01A-11D-A18P-09	0.25
TCGA-BH-A2L8-01A-11D-A18P-09	0.148148148
TCGA-BH-A2L8-01A-11D-A18P-09	0.173913043
TCGA-BH-A2L8-01A-11D-A18P-09	0.213114754
TCGA-BH-A2L8-01A-11D-A18P-09	0.125
TCGA-BH-A2L8-01A-11D-A18P-09	0.09375
TCGA-BH-A2L8-01A-11D-A18P-09	0.185185185
TCGA-BH-A2L8-01A-11D-A18P-09	0.285714286
TCGA-BH-A2L8-01A-11D-A18P-09	0.202531646
TCGA-BH-A2L8-01A-11D-A18P-09	0.19047619
TCGA-BH-A2L8-01A-11D-A18P-09	0.428571429
TCGA-BH-A2L8-01A-11D-A18P-09	0.16
TCGA-BH-A2L8-01A-11D-A18P-09	0.176470588
TCGA-BH-A2L8-01A-11D-A18P-09	0.170212766
TCGA-BH-A2L8-01A-11D-A18P-09	0.169014085
TCGA-BH-A2L8-01A-11D-A18P-09	0.35
TCGA-BH-A2L8-01A-11D-A18P-09	0.35
TCGA-BH-A2L8-01A-11D-A18P-09	0.229508197
TCGA-BH-A2L8-01A-11D-A18P-09	0.086206897
TCGA-BH-A2L8-01A-11D-A18P-09	0.12962963
TCGA-BH-A2L8-01A-11D-A18P-09	0.185185185
TCGA-BH-A2L8-01A-11D-A18P-09	0.255555556
TCGA-BH-A2L8-01A-11D-A18P-09	0.134615385
TCGA-BH-A2L8-01A-11D-A18P-09	0.085714286
TCGA-BH-A2L8-01A-11D-A18P-09	0.15
TCGA-BH-A2L8-01A-11D-A18P-09	0.2
TCGA-BH-A2L8-01A-11D-A18P-09	0.173469388
TCGA-BH-A2L8-01A-11D-A18P-09	0.168539326
TCGA-BH-A2L8-01A-11D-A18P-09	0.078947368
TCGA-BH-A2L8-01A-11D-A18P-09	0.333333333
TCGA-BH-A2L8-01A-11D-A18P-09	0.181818182
TCGA-BH-A2L8-01A-11D-A18P-09	0.113207547
TCGA-BH-A2L8-01A-11D-A18P-09	0.161764706
TCGA-BH-A2L8-01A-11D-A18P-09	0.191780822
TCGA-BH-A2L8-01A-11D-A18P-09	0.174311927
TCGA-BH-A2L8-01A-11D-A18P-09	0.310344828
TCGA-BH-A2L8-01A-11D-A18P-09	0.219512195
TCGA-BH-A2L8-01A-11D-A18P-09	0.4
TCGA-BH-A2L8-01A-11D-A18P-09	0.125
TCGA-BH-A2L8-01A-11D-A18P-09	0.117647059
TCGA-BH-A2L8-01A-11D-A18P-09	0.172413793
TCGA-BH-A2L8-01A-11D-A18P-09	0.333333333
TCGA-BH-A2L8-01A-11D-A18P-09	0.216666667
TCGA-BH-A2L8-01A-11D-A18P-09	0.1875
TCGA-BH-A2L8-01A-11D-A18P-09	0.307692308
TCGA-BH-A2L8-01A-11D-A18P-09	0.176470588
TCGA-BH-A2L8-01A-11D-A18P-09	0.166666667
TCGA-BH-A2L8-01A-11D-A18P-09	0.121621622
TCGA-BH-A2L8-01A-11D-A18P-09	0.148148148
TCGA-BH-A2L8-01A-11D-A18P-09	0.196078431
TCGA-BH-A2L8-01A-11D-A18P-09	0.073529412
TCGA-BH-A2L8-01A-11D-A18P-09	0.133333333
TCGA-BH-A2L8-01A-11D-A18P-09	0.186440678
TCGA-BH-A2L8-01A-11D-A18P-09	0.253521127
TCGA-BH-A2L8-01A-11D-A18P-09	0.138461538
TCGA-BH-A2L8-01A-11D-A18P-09	0.164556962
TCGA-BH-A2L8-01A-11D-A18P-09	0.114285714
TCGA-BH-A2L8-01A-11D-A18P-09	0.256756757
TCGA-BH-A2L8-01A-11D-A18P-09	0.0625
TCGA-BH-A2L8-01A-11D-A18P-09	0.063157895
TCGA-BH-A2L8-01A-11D-A18P-09	0.126984127
TCGA-BH-A2L8-01A-11D-A18P-09	0.203539823
TCGA-BH-A2L8-01A-11D-A18P-09	0.156862745
TCGA-BH-A2L8-01A-11D-A18P-09	0.181818182
TCGA-BH-A2L8-01A-11D-A18P-09	0.214285714
TCGA-BH-A2L8-01A-11D-A18P-09	0.260869565
TCGA-BH-A2L8-01A-11D-A18P-09	0.154929577
TCGA-BH-A2L8-01A-11D-A18P-09	0.2
TCGA-BH-A2L8-01A-11D-A18P-09	0.095238095
TCGA-BH-A2L8-01A-11D-A18P-09	0.202380952
TCGA-BH-A2L8-01A-11D-A18P-09	0.222222222
TCGA-BH-A2L8-01A-11D-A18P-09	0.095890411
TCGA-BH-A2L8-01A-11D-A18P-09	0.571428571
TCGA-BH-A2L8-01A-11D-A18P-09	0.264150943
TCGA-BH-A2L8-01A-11D-A18P-09	0.174603175
TCGA-BH-A2L8-01A-11D-A18P-09	0.142156863
TCGA-BH-A2L8-01A-11D-A18P-09	0.193548387
TCGA-BH-A2L8-01A-11D-A18P-09	0.571428571
TCGA-BH-A2L8-01A-11D-A18P-09	0.307692308
TCGA-BH-A2L8-01A-11D-A18P-09	0.26
TCGA-EW-A423-01A-11D-A243-09	0.378947368
TCGA-EW-A423-01A-11D-A243-09	0.125
TCGA-EW-A423-01A-11D-A243-09	0.230769231
TCGA-EW-A423-01A-11D-A243-09	0.142857143
TCGA-EW-A423-01A-11D-A243-09	0.210526316
TCGA-EW-A423-01A-11D-A243-09	0.338028169
TCGA-EW-A423-01A-11D-A243-09	0.166666667
TCGA-EW-A423-01A-11D-A243-09	0.274509804
TCGA-EW-A423-01A-11D-A243-09	0.285714286
TCGA-EW-A423-01A-11D-A243-09	0.263157895
TCGA-EW-A423-01A-11D-A243-09	0.384615385
TCGA-EW-A423-01A-11D-A243-09	0.125
TCGA-EW-A423-01A-11D-A243-09	0.506849315
TCGA-EW-A423-01A-11D-A243-09	0.25862069
TCGA-EW-A423-01A-11D-A243-09	0.298245614
TCGA-EW-A423-01A-11D-A243-09	0.556962025
TCGA-EW-A423-01A-11D-A243-09	0.300970874
TCGA-EW-A423-01A-11D-A243-09	0.164285714
TCGA-EW-A423-01A-11D-A243-09	0.155172414
TCGA-EW-A423-01A-11D-A243-09	0.23255814
TCGA-EW-A423-01A-11D-A243-09	0.231578947
TCGA-EW-A423-01A-11D-A243-09	0.25
TCGA-EW-A423-01A-11D-A243-09	0.641509434
TCGA-EW-A423-01A-11D-A243-09	0.346153846
TCGA-EW-A423-01A-11D-A243-09	0.1
TCGA-EW-A423-01A-11D-A243-09	0.328571429
TCGA-EW-A423-01A-11D-A243-09	0.380952381
TCGA-EW-A423-01A-11D-A243-09	0.431578947
TCGA-EW-A423-01A-11D-A243-09	0.37254902
TCGA-EW-A423-01A-11D-A243-09	0.244444444
TCGA-EW-A423-01A-11D-A243-09	0.450980392
TCGA-EW-A423-01A-11D-A243-09	0.21875
TCGA-EW-A423-01A-11D-A243-09	0.613636364
TCGA-EW-A423-01A-11D-A243-09	0.688888889
TCGA-EW-A423-01A-11D-A243-09	0.642857143
TCGA-EW-A423-01A-11D-A243-09	0.68
TCGA-EW-A423-01A-11D-A243-09	0.371428571
TCGA-EW-A423-01A-11D-A243-09	0.22826087
TCGA-EW-A423-01A-11D-A243-09	0.362745098
TCGA-EW-A423-01A-11D-A243-09	0.047337278
TCGA-EW-A423-01A-11D-A243-09	0.118421053
TCGA-EW-A423-01A-11D-A243-09	0.342105263
TCGA-EW-A423-01A-11D-A243-09	0.386363636
TCGA-EW-A423-01A-11D-A243-09	0.106060606
TCGA-EW-A423-01A-11D-A243-09	0.272727273
TCGA-EW-A423-01A-11D-A243-09	0.75
TCGA-EW-A423-01A-11D-A243-09	0.653846154
TCGA-EW-A423-01A-11D-A243-09	0.214285714
TCGA-EW-A423-01A-11D-A243-09	0.321428571
TCGA-EW-A423-01A-11D-A243-09	0.313559322
TCGA-EW-A423-01A-11D-A243-09	0.196078431
TCGA-EW-A423-01A-11D-A243-09	0.235294118
TCGA-EW-A423-01A-11D-A243-09	0.056737589
TCGA-EW-A423-01A-11D-A243-09	0.655172414
TCGA-EW-A423-01A-11D-A243-09	0.304347826
TCGA-EW-A423-01A-11D-A243-09	0.447368421
TCGA-EW-A423-01A-11D-A243-09	0.206185567
TCGA-EW-A423-01A-11D-A243-09	0.25
TCGA-EW-A423-01A-11D-A243-09	0.725806452
TCGA-EW-A423-01A-11D-A243-09	0.172413793
TCGA-EW-A423-01A-11D-A243-09	0.472868217
TCGA-EW-A423-01A-11D-A243-09	0.182692308
TCGA-EW-A423-01A-11D-A243-09	0.222222222
TCGA-EW-A423-01A-11D-A243-09	0.24
TCGA-EW-A423-01A-11D-A243-09	0.466666667
TCGA-EW-A423-01A-11D-A243-09	0.8
TCGA-EW-A423-01A-11D-A243-09	0.459677419
TCGA-EW-A423-01A-11D-A243-09	0.076271186
TCGA-EW-A423-01A-11D-A243-09	0.386792453
TCGA-EW-A423-01A-11D-A243-09	0.283950617
TCGA-EW-A423-01A-11D-A243-09	0.330882353
TCGA-EW-A423-01A-11D-A243-09	0.415384615
TCGA-EW-A423-01A-11D-A243-09	0.382716049
TCGA-EW-A423-01A-11D-A243-09	0.47761194
TCGA-EW-A423-01A-11D-A243-09	0.347826087
TCGA-EW-A423-01A-11D-A243-09	0.2
TCGA-EW-A423-01A-11D-A243-09	0.1875
TCGA-EW-A423-01A-11D-A243-09	0.450549451
TCGA-EW-A423-01A-11D-A243-09	0.487179487
TCGA-EW-A423-01A-11D-A243-09	0.37962963
TCGA-EW-A423-01A-11D-A243-09	0.442028986
TCGA-EW-A423-01A-11D-A243-09	0.361111111
TCGA-EW-A423-01A-11D-A243-09	0.211864407
TCGA-EW-A423-01A-11D-A243-09	0.439834025
TCGA-E9-A1RD-01A-11D-A159-09	0.148148148
TCGA-E9-A1RD-01A-11D-A159-09	0.411764706
TCGA-E9-A1RD-01A-11D-A159-09	0.727272727
TCGA-E9-A1RD-01A-11D-A159-09	0.402985075
TCGA-E9-A1RD-01A-11D-A159-09	0.193877551
TCGA-E9-A1RD-01A-11D-A159-09	0.208955224
TCGA-E9-A1RD-01A-11D-A159-09	0.575757576
TCGA-E9-A1RD-01A-11D-A159-09	0.352941176
TCGA-E9-A1RD-01A-11D-A159-09	0.387096774
TCGA-E9-A1RD-01A-11D-A159-09	0.3875
TCGA-E9-A1RD-01A-11D-A159-09	0.204545455
TCGA-E9-A1RD-01A-11D-A159-09	0.096774194
TCGA-E9-A1RD-01A-11D-A159-09	0.340909091
TCGA-E9-A1RD-01A-11D-A159-09	0.43902439
TCGA-E9-A1RD-01A-11D-A159-09	0.113924051
TCGA-E9-A1RD-01A-11D-A159-09	0.567010309
TCGA-E9-A1RD-01A-11D-A159-09	0.096491228
TCGA-E9-A1RD-01A-11D-A159-09	0.583333333
TCGA-E9-A1RD-01A-11D-A159-09	0.188405797
TCGA-E9-A1RD-01A-11D-A159-09	0.065217391
TCGA-E9-A1RD-01A-11D-A159-09	0.188888889
TCGA-E9-A1RD-01A-11D-A159-09	0.347826087
TCGA-E9-A1RD-01A-11D-A159-09	0.184210526
TCGA-E9-A1RD-01A-11D-A159-09	0.335664336
TCGA-E9-A1RD-01A-11D-A159-09	0.151515152
TCGA-E9-A1RD-01A-11D-A159-09	0.142857143
TCGA-E9-A1RD-01A-11D-A159-09	0.194630872
TCGA-A8-A083-01A-21W-A019-09	0.382352941
TCGA-A8-A083-01A-21W-A019-09	0.032015066
TCGA-A8-A083-01A-21W-A019-09	0.038647343
TCGA-A8-A083-01A-21W-A019-09	0.262295082
TCGA-A8-A083-01A-21W-A019-09	0.05
TCGA-A8-A083-01A-21W-A019-09	0.333333333
TCGA-A8-A083-01A-21W-A019-09	0.285714286
TCGA-A8-A083-01A-21W-A019-09	0.277777778
TCGA-A8-A083-01A-21W-A019-09	0.275862069
TCGA-A8-A083-01A-21W-A019-09	0.317880795
TCGA-A8-A083-01A-21W-A019-09	0.358047016
TCGA-A8-A083-01A-21W-A019-09	0.321782178
TCGA-A8-A083-01A-21W-A019-09	0.111111111
TCGA-A8-A083-01A-21W-A019-09	0.261168385
TCGA-A8-A083-01A-21W-A019-09	0.727272727
TCGA-A8-A083-01A-21W-A019-09	0.305555556
TCGA-A8-A083-01A-21W-A019-09	0.4375
TCGA-A8-A083-01A-21W-A019-09	0.341365462
TCGA-A8-A083-01A-21W-A019-09	0.051948052
TCGA-A8-A083-01A-21W-A019-09	0.384615385
TCGA-A8-A083-01A-21W-A019-09	0.342465753
TCGA-A8-A083-01A-21W-A019-09	0.100840336
TCGA-A8-A083-01A-21W-A019-09	0.388888889
TCGA-A8-A083-01A-21W-A019-09	0.14608076
TCGA-A8-A083-01A-21W-A019-09	0.088235294
TCGA-A8-A083-01A-21W-A019-09	0.218390805
TCGA-A8-A083-01A-21W-A019-09	0.20361991
TCGA-A8-A083-01A-21W-A019-09	0.084699454
TCGA-A8-A083-01A-21W-A019-09	0.372093023
TCGA-A8-A083-01A-21W-A019-09	0.353319058
TCGA-A8-A083-01A-21W-A019-09	0.5
TCGA-A8-A083-01A-21W-A019-09	0.423076923
TCGA-A8-A083-01A-21W-A019-09	0.0625
TCGA-A8-A083-01A-21W-A019-09	0.297297297
TCGA-A8-A083-01A-21W-A019-09	0.479041916
TCGA-A8-A083-01A-21W-A019-09	0.333333333
TCGA-A8-A083-01A-21W-A019-09	0.225
TCGA-A8-A083-01A-21W-A019-09	0.349753695
TCGA-A8-A083-01A-21W-A019-09	0.461538462
TCGA-EW-A6SC-01A-12D-A32I-09	0.066666667
TCGA-EW-A6SC-01A-12D-A32I-09	0.285714286
TCGA-EW-A6SC-01A-12D-A32I-09	0.379310345
TCGA-EW-A6SC-01A-12D-A32I-09	0.157894737
TCGA-EW-A6SC-01A-12D-A32I-09	0.517241379
TCGA-EW-A6SC-01A-12D-A32I-09	0.35
TCGA-EW-A6SC-01A-12D-A32I-09	0.242424242
TCGA-EW-A6SC-01A-12D-A32I-09	0.292682927
TCGA-EW-A6SC-01A-12D-A32I-09	0.383333333
TCGA-EW-A6SC-01A-12D-A32I-09	0.134615385
TCGA-EW-A6SC-01A-12D-A32I-09	0.333333333
TCGA-EW-A6SC-01A-12D-A32I-09	0.333333333
TCGA-EW-A6SC-01A-12D-A32I-09	0.2
TCGA-EW-A6SC-01A-12D-A32I-09	0.125
TCGA-EW-A6SC-01A-12D-A32I-09	0.3125
TCGA-EW-A6SC-01A-12D-A32I-09	0.239130435
TCGA-EW-A6SC-01A-12D-A32I-09	0.19047619
TCGA-EW-A6SC-01A-12D-A32I-09	0.235294118
TCGA-EW-A6SC-01A-12D-A32I-09	0.333333333
TCGA-EW-A6SC-01A-12D-A32I-09	0.2
TCGA-EW-A6SC-01A-12D-A32I-09	0.285714286
TCGA-EW-A6SC-01A-12D-A32I-09	0.242424242
TCGA-EW-A6SC-01A-12D-A32I-09	0.176470588
TCGA-EW-A6SC-01A-12D-A32I-09	0.107142857
TCGA-EW-A6SC-01A-12D-A32I-09	0.12
TCGA-EW-A6SC-01A-12D-A32I-09	0.244897959
TCGA-EW-A6SC-01A-12D-A32I-09	0.321428571
TCGA-EW-A6SC-01A-12D-A32I-09	0.105263158
TCGA-EW-A6SC-01A-12D-A32I-09	0.28125
TCGA-EW-A6SC-01A-12D-A32I-09	0.333333333
TCGA-EW-A6SC-01A-12D-A32I-09	0.628571429
TCGA-EW-A6SC-01A-12D-A32I-09	0.411764706
TCGA-EW-A6SC-01A-12D-A32I-09	0.103448276
TCGA-EW-A6SC-01A-12D-A32I-09	0.285714286
TCGA-EW-A6SC-01A-12D-A32I-09	0.416666667
TCGA-EW-A6SC-01A-12D-A32I-09	0.222222222
TCGA-EW-A6SC-01A-12D-A32I-09	0.294117647
TCGA-EW-A6SC-01A-12D-A32I-09	0.153846154
TCGA-EW-A6SC-01A-12D-A32I-09	0.259259259
TCGA-C8-A1HJ-01A-11D-A13L-09	0.461538462
TCGA-C8-A1HJ-01A-11D-A13L-09	0.765957447
TCGA-C8-A1HJ-01A-11D-A13L-09	0.333333333
TCGA-C8-A1HJ-01A-11D-A13L-09	0.343283582
TCGA-C8-A1HJ-01A-11D-A13L-09	0.307692308
TCGA-C8-A1HJ-01A-11D-A13L-09	0.416666667
TCGA-C8-A1HJ-01A-11D-A13L-09	0.3
TCGA-C8-A1HJ-01A-11D-A13L-09	0.196765499
TCGA-C8-A1HJ-01A-11D-A13L-09	0.189516129
